id,kingdom,phylum,tclass,order,family,subfamily,genus,species,infraspecificEpithet,identificationQualifier,extant,commonName,synonyms,taxonRank,Fernandez_Vrba_2005_Name,BinindaEmonds_2008_Name,ref_id,tribe
14201419,Animalia,Chordata,Mammalia,RODENTIA,Echimyidae,"",Echimys,"","","",1,"","",genus,"","",4,
14201420,Animalia,Chordata,Mammalia,RODENTIA,Echimyidae,"",Makalata,grandis,"","",1,"","",species,"","",4,
14201421,Animalia,Chordata,Mammalia,RODENTIA,Erethizontidae,"",Coendou,bicolor,"","",1,"","",species,"","",4,
14201422,Animalia,Chordata,Mammalia,RODENTIA,Erethizontidae,"",Coendou,nycthemera,"","",1,"","",species,"","",4,
14201423,Animalia,Chordata,Mammalia,RODENTIA,Erethizontidae,"",Coendou,prehensilis,"","",1,"","",species,"","",4,
14201424,Animalia,Chordata,Mammalia,RODENTIA,Erethizontidae,"",Coendou,rothschildi,"","",1,"","",species,"","",4,
14201425,Animalia,Chordata,Mammalia,RODENTIA,Erethizontidae,"",Echinoprocta,rufescens,"","",1,"","",species,"","",4,
14201426,Animalia,Chordata,Mammalia,RODENTIA,Erethizontidae,"",Sphiggurus,insidiosus,"","",1,"","",species,"","",4,
14201427,Animalia,Chordata,Mammalia,RODENTIA,Erethizontidae,"",Sphiggurus,melanurus,"","",1,"","",species,"","",4,
14201428,Animalia,Chordata,Mammalia,RODENTIA,Erethizontidae,"",Sphiggurus,mexicanus,"","",1,"","",species,"","",4,
14201429,Animalia,Chordata,Mammalia,RODENTIA,Geomydiae,"",Cratogeomys,gymnurus,"","",1,"","",species,"","",4,
14201430,Animalia,Chordata,Mammalia,RODENTIA,Hystricidae,"",Atherurus,africanus,"","",1,"","",species,"","",4,
14201431,Animalia,Chordata,Mammalia,RODENTIA,Hystricidae,"",Atherurus,macrourus,"","",1,"","",species,"","",4,
14201432,Animalia,Chordata,Mammalia,RODENTIA,Hystricidae,"",Hystrix,africaeaustralis,"","",1,"","",species,"","",4,
14201433,Animalia,Chordata,Mammalia,RODENTIA,Hystricidae,"",Hystrix,brachyura,"","",1,"","",species,"","",4,
14201434,Animalia,Chordata,Mammalia,RODENTIA,Hystricidae,"",Hystrix,crassispinis,"","",1,"","",species,"","",4,
14201435,Animalia,Chordata,Mammalia,RODENTIA,Hystricidae,"",Hystrix,cristata,"","",1,"","",species,"","",4,
14201436,Animalia,Chordata,Mammalia,RODENTIA,Hystricidae,"",Hystrix,indica,"","",1,"","",species,"","",4,
14201437,Animalia,Chordata,Mammalia,RODENTIA,Hystricidae,"",Hystrix,"","","",1,"","",genus,"","",4,
14201438,Animalia,Chordata,Mammalia,RODENTIA,Hystricidae,"",Trichys,fasciculata,"","",1,"","",species,"","",4,
14201439,Animalia,Chordata,Mammalia,RODENTIA,Muridae,"",Bandicota,indica,"","",1,"","",species,"","",4,
14201440,Animalia,Chordata,Mammalia,RODENTIA,Muridae,"",Hydromys,chrysogaster,"","",1,"","",species,"","",4,
14201441,Animalia,Chordata,Mammalia,RODENTIA,Muridae,"",Mesembriomys,gouldii,"","",1,"","",species,"","",4,
14201442,Animalia,Chordata,Mammalia,RODENTIA,Muridae,"",Uromys,caudimaculatus,"","",1,"","",species,"","",4,
14201443,Animalia,Chordata,Mammalia,RODENTIA,Myocastoridae,"",Myocastor,coypus,"","",1,"","",species,"","",4,
14201444,Animalia,Chordata,Mammalia,RODENTIA,Nesomyidae,"",Cricetomys,emini,"","",1,"","",species,"","",4,
14201445,Animalia,Chordata,Mammalia,RODENTIA,Nesomyidae,"",Cricetomys,gambianus,"","",1,"","",species,"","",4,
14201446,Animalia,Chordata,Mammalia,RODENTIA,Pedetidae,"",Pedetes,capensis,"","",1,"","",species,"","",4,
14201447,Animalia,Chordata,Mammalia,RODENTIA,Sciuridae,"",Aeromys,tephromelas,"","",1,"","",species,"","",4,
14201448,Animalia,Chordata,Mammalia,RODENTIA,Sciuridae,"",Aeromys,thomasi,"","",1,"","",species,"","",4,
14201449,Animalia,Chordata,Mammalia,RODENTIA,Sciuridae,"",Cynomys,mexicanus,"","",1,"","",species,"","",4,
14201450,Animalia,Chordata,Mammalia,RODENTIA,Sciuridae,"",Epixerus,ebii,"","",1,"","",species,"","",4,
14201451,Animalia,Chordata,Mammalia,RODENTIA,Sciuridae,"",Paraxerus,lucifer,"","",1,"","",species,"","",4,
14201452,Animalia,Chordata,Mammalia,RODENTIA,Sciuridae,"",Petaurista,alborufus,"","",1,"","",species,"","",4,
14201453,Animalia,Chordata,Mammalia,RODENTIA,Sciuridae,"",Petaurista,elegans,"","",1,"","",species,"","",4,
14201454,Animalia,Chordata,Mammalia,RODENTIA,Sciuridae,"",Petaurista,petaurista,"","",1,"","",species,"","",4,
14201455,Animalia,Chordata,Mammalia,RODENTIA,Sciuridae,"",Petaurista,philippensis,"","",1,"","",species,"","",4,
14201456,Animalia,Chordata,Mammalia,RODENTIA,Sciuridae,"",Petinomys,fuscocapillus,"","",1,"","",species,"","",4,
14201457,Animalia,Chordata,Mammalia,RODENTIA,Sciuridae,"",Protoxerus,stangeri,"","",1,"","",species,"","",4,
14201458,Animalia,Chordata,Mammalia,RODENTIA,Sciuridae,"",Ratufa,affinis,"","",1,"","",species,"","",4,
14201459,Animalia,Chordata,Mammalia,RODENTIA,Sciuridae,"",Ratufa,bicolor,"","",1,"","",species,"","",4,
14201460,Animalia,Chordata,Mammalia,RODENTIA,Sciuridae,"",Ratufa,indica,"","",1,"","",species,"","",4,
14201461,Animalia,Chordata,Mammalia,RODENTIA,Sciuridae,"",Ratufa,macroura,"","",1,"","",species,"","",4,
14201462,Animalia,Chordata,Mammalia,RODENTIA,Sciuridae,"",Rheithrosciurus,macrotis,"","",1,"","",species,"","",4,
14201463,Animalia,Chordata,Mammalia,RODENTIA,Sciuridae,"",Sciurus,gilvigularis,"","",1,"","",species,"","",4,
14201464,Animalia,Chordata,Mammalia,RODENTIA,Sciuridae,"",Sciurus,igniventris,"","",1,"","",species,"","",4,
14201465,Animalia,Chordata,Mammalia,RODENTIA,Sciuridae,"",Sciurus,nayaritensis,"","",1,"","",species,"","",4,
14201466,Animalia,Chordata,Mammalia,RODENTIA,Sciuridae,"",Sciurus,oculatus,"","",1,"","",species,"","",4,
14201467,Animalia,Chordata,Mammalia,RODENTIA,Sciuridae,"",Sciurus,"","","",1,"","",genus,"","",4,
14201468,Animalia,Chordata,Mammalia,RODENTIA,Sciuridae,"",Spermophilus,variegatus,"","",1,"","",species,"","",4,
14201469,Animalia,Chordata,Mammalia,RODENTIA,Sciuridae,"",Trogopterus,xanthipes,"","",1,"","",species,"","",4,
14201470,Animalia,Chordata,Mammalia,RODENTIA,Sciuridae,"",Xerus,erythropus,"","",1,"","",species,"","",4,
14201471,Animalia,Chordata,Mammalia,RODENTIA,Sciuridae,"",Xerus,inauris,"","",1,"","",species,"","",4,
14201472,Animalia,Chordata,Mammalia,RODENTIA,Spalacidae,"",Rhizomys,pruinosus,"","",1,"","",species,"","",4,
14201473,Animalia,Chordata,Mammalia,RODENTIA,Spalacidae,"",Rhizomys,sinensis,"","",1,"","",species,"","",4,
14201474,Animalia,Chordata,Mammalia,RODENTIA,Spalacidae,"",Rhizomys,sumatrensis,"","",1,"","",species,"","",4,
14201475,Animalia,Chordata,Mammalia,RODENTIA,Thryonomyidae,"",Thryonomys,gregorianus,"","",1,"","",species,"","",4,
14201476,Animalia,Chordata,Mammalia,RODENTIA,Thryonomyidae,"",Thryonomys,"","","",1,"","",genus,"","",4,
14201477,Animalia,Chordata,Mammalia,TUBULIDENTATA,Orycteropodidae,"",Orycteropus,afer,"","",1,"","",species,"","",4,
14201478,Animalia,Chordata,Mammalia,AFROSORICIDA,"","","","","","",1,"","",order,"","",4,
14201479,Animalia,Chordata,Mammalia,CARNIVORA,"","","","","","",1,"","",order,"","",4,
14201480,Animalia,Chordata,Mammalia,,"","","","","","",1,"","",tclass,"","",4,
14201481,Animalia,Chordata,Mammalia,ARTIODACTYLA,"","","","","","",1,"","",order,"","",4,
14201482,Animalia,Chordata,Mammalia,PERISSODACTYLA,"","","","","","",1,"","",order,"","",4,
14201484,Animalia,Chordata,Mammalia,PROBOSCIDEA,"","","","","","",1,"","",order,"","",4,
14201485,Animalia,Chordata,Mammalia,RODENTIA,"","","","","","",1,"","",order,"","",4,
14201486,Animalia,Chordata,Mammalia,CETACEA,"","","","","","",1,"","",order,"","",4,
14201487,Animalia,Chordata,Mammalia,CHIROPTERA,"","","","","","",1,"","",order,"","",4,
14201488,Animalia,Chordata,Mammalia,CINGULATA,"","","","","","",1,"","",order,"","",4,
14201489,Animalia,Chordata,Mammalia,DASYUROMORPHIA,"","","","","","",1,"","",order,"","",4,
14201490,Animalia,Chordata,Mammalia,DERMOPTERA,"","","","","","",1,"","",order,"","",4,
14201491,Animalia,Chordata,Mammalia,DIDELPHIMORPHIA,"","","","","","",1,"","",order,"","",4,
14201492,Animalia,Chordata,Mammalia,DIPROTODONTIA,"","","","","","",1,"","",order,"","",4,
14201493,Animalia,Chordata,Mammalia,ERINACEOMORPHA,"","","","","","",1,"","",order,"","",4,
14201494,Animalia,Chordata,Mammalia,HYRACOIDEA,"","","","","","",1,"","",order,"","",4,
14201495,Animalia,Chordata,Mammalia,LAGOMORPHA,"","","","","","",1,"","",order,"","",4,
14201496,Animalia,Chordata,Mammalia,MACROSCELIDEA,"","","","","","",1,"","",order,"","",4,
14201497,Animalia,Chordata,Mammalia,MICROBIOTHERIA,"","","","","","",1,"","",order,"","",4,
14201498,Animalia,Chordata,Mammalia,MONOTREMATA,"","","","","","",1,"","",order,"","",4,
14201499,Animalia,Chordata,Mammalia,NOTORYCTEMORPHIA,"","","","","","",1,"","",order,"","",4,
14201500,Animalia,Chordata,Mammalia,PAUCITUBERCULATA,"","","","","","",1,"","",order,"","",4,
14201501,Animalia,Chordata,Mammalia,PERAMELEMORPHIA,"","","","","","",1,"","",order,"","",4,
14201502,Animalia,Chordata,Mammalia,PHOLIDOTA,"","","","","","",1,"","",order,"","",4,
14201503,Animalia,Chordata,Mammalia,PILOSA,"","","","","","",1,"","",order,"","",4,
14201504,Animalia,Chordata,Mammalia,SCANDENTIA,"","","","","","",1,"","",order,"","",4,
14201505,Animalia,Chordata,Mammalia,SIRENIA,"","","","","","",1,"","",order,"","",4,
14201506,Animalia,Chordata,Mammalia,SORICOMORPHA,"","","","","","",1,"","",order,"","",4,
14201507,Animalia,Chordata,Mammalia,TUBULIDENTATA,"","","","","","",1,"","",order,"","",4,
14201508,Animalia,Chordata,Mammalia,RODENTIA,Thryonomidae,"","","","","",1,"","",family,"","",4,
14201511,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"",Aepyceros,melampus,"",cf.,0,"","",species,"","",4,Aepycerotini
14201512,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"",Aepyceros,premelampus,"","",0,"","",species,"","",4,Aepycerotini
14201513,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"",Aepyceros,shungurae,"","",0,"","",species,"","",4,Aepycerotini
14201514,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"",Aepyceros,"","",cf.,0,"","",genus,"","",4,Aepycerotini
14201515,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"",Beatragus,antiquus,"","",0,"","",species,"","",4,Alcelaphini
14201516,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"",Beatragus,hunteri,"",cf.,0,"","",species,"","",4,Alcelaphini
14201517,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"",Connochaetes,gentryi,"","",0,"","",species,"","",4,Alcelaphini
14201518,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"",Connochaetes,gentryi,"",aff.,0,"","",species,"","",4,Alcelaphini
14201519,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"",Connochaetes,gentryi,"",cf.,0,"","",species,"","",4,Alcelaphini
14201520,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"",Damalacra,"","","",0,"","",genus,"","",4,Alcelaphini
14201521,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"",Damalacra,acalla,"",cf.,0,"","",species,"","",4,Alcelaphini
14201522,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"",Damalacra,neanica,"",cf.,0,"","",species,"","",4,Alcelaphini
14201523,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"",Damalacra,"sp. A","","",0,"","",species,"","",4,Alcelaphini
14201524,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"",Damalacra,"sp. B","","",0,"","",species,"","",4,Alcelaphini
14201525,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"",Damaliscus,"sp. nov","",?,0,"","",species,"","",4,Alcelaphini
14201526,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"",Damaliscus,eppsi,"","",0,"","",species,"","",4,Alcelaphini
14201527,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"",Damaliscus,eppsi,"",cf.,0,"","",species,"","",4,Alcelaphini
14201528,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"",Damaliscus,niro,"",cf.,0,"","",species,"","",4,Alcelaphini
14201529,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"",Megalotragus,isaaci,"",?,0,"","",species,"","",4,Alcelaphini
14201530,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"",Megalotragus,isaaci,"","",0,"","",species,"","",4,Alcelaphini
14201531,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"",Parmularius,altidens,"",cf.,0,"","",species,"","",4,Alcelaphini
14201532,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"",Parmularius,angusticornis,"",cf.,0,"","",species,"","",4,Alcelaphini
14201533,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"","","","","(small) indet.",0,"","",species,"","",14,Alcelaphini
14201534,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"",Antidorcas,recki,"","",0,"","",species,"","",4,Antilopini
14201535,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"",Gazella,granti,"",aff.,0,"","",species,"","",4,Antilopini
14201536,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"",Gazella,granti,"",cf.,0,"","",species,"","",4,Antilopini
14201537,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"",Gazella,janenschi,"",cf.,0,"","",species,"","",4,Antilopini
14201538,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"",Pelorovis,oldowayensis,"","",0,"","",species,"","",4,Bovini
14201539,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"",Pelorovis,turkanensis,"","",0,"","",species,"","",4,Bovini
14201540,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,Bovinae,Simatherium,"","","",0,"","",genus,"","",4,Bovini
14201541,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"",Simatherium,demissum,"",cf.,0,"","",species,"","",4,Bovini
14201542,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"",Simatherium,kohllarseni,"",cf.,0,"","",species,"","",4,Bovini
14201543,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"",Syncerus,caffer,"",cf.,0,"","",species,"","",4,Bovini
14201544,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"",Ugandax,"sp. nov","",cf.,0,"","",species,"","",4,Bovini
14201545,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"","","","","",1,"","",tribe,"","",4,Boselaphini
14201546,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"",Tragoportax,"","","",0,"","",genus,"","",4,Boselaphini
14201547,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"",Tragoportax,cyrenaicus,"",aff.,0,"","",species,"","",4,Boselaphini
14201548,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"",Tragoportax,"sp. A","","",0,"","",species,"","",4,Boselaphini
14201549,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"",Tragoportax,"sp. B","","",0,"","",species,"","",4,Boselaphini
14201550,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"","","","","",1,"","",tribe,"","",4,Caprini
14201551,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"","","sp. A","",indet.,0,"","",species,"","",14,Caprini
14201552,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"","","sp. B","",indet.,0,"","",species,"","",14,Caprini
14201553,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"","","sp. C","",indet.,0,"","",species,"","",14,Caprini
14201554,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"",Hippotragus,gigas,"","",0,"","",species,"","",14,Hippotragini
14201555,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"",Praedamalis,"","","? indet.",0,"","",genus,"","",14,Hippotragini
14201556,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"",Kobus,ancystrocera,"","",0,"","",species,"","",14,Reduncini
14201557,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"",Kobus,ancystrocera,"",aff.,0,"","",species,"","",4,Reduncini
14201559,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"",Kobus,kob,"",aff.,0,"","",species,"","",4,Reduncini
14201560,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"",Kobus,kob,"",cf.,0,"","",species,"","",4,Reduncini
14201561,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"",Kobus,laticornis,"","",0,"","",species,"","",4,Reduncini
14201562,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"",Kobus,leche,"",aff.,0,"","",species,"","",4,Reduncini
14201563,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"",Kobus,leche,"",cf.,0,"","",species,"","",4,Reduncini
14201564,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"",Kobus,oricornus,"","",0,"","",species,"","",4,Reduncini
14201565,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"",Kobus,presigmoidalis,"","",0,"","",species,"","",4,Reduncini
14201566,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"",Kobus,"sp. A","","",0,"","",species,"","",14,Reduncini
14201567,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"",Kobus,"sp. B","","",0,"","",species,"","",14,Reduncini
14201568,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"",Kobus,"sp. C","","",0,"","",species,"","",14,Reduncini
14201569,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"",Kobus,"sp. D","","",0,"","",species,"","",14,Reduncini
14201570,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"",Menelikia,"","","",0,"","",genus,"","",4,Reduncini
14201571,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"",Menelikia,leakeyi,"","",0,"","",species,"","",4,Reduncini
14201572,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"",Menelikia,lyrocera,"","",0,"","",species,"","",4,Reduncini
14201573,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"",Menelikia,lyrocera,"",cf.,0,"","",species,"","",4,Reduncini
14201574,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"",Tragelaphus,scriptus,"",cf.,0,"","",species,"","",4,Tragelaphini
14201575,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"",Tragelaphus,"strepsiceros maryanus","","",0,"","",subspecies,"","",4,Tragelaphini
14201577,Animalia,Chordata,Mammalia,ARTIODACTYLA,Giraffidae,"",Sivatherium,"","","",0,"","",genus,"","",4,
14201579,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"","","","",cf.,0,"","",tribe,"","",4,Alcelaphini
14201580,Animalia,Chordata,Mammalia,ARTIODACTYLA,Bovidae,"","","","",cf.,0,"","",tribe,"","",4,Hippotragini
14201581,Animalia,Chordata,Mammalia,ARTIODACTYLA,Giraffidae,"","","","","",1,"","",tribe,"","",4,Giraffini
14201586,Animalia,Chordata,Mammalia,ARTIODACTYLA,Giraffidae,"","","","","",0,"","",tribe,"","",4,Palaeotragini
14201587,Animalia,Chordata,Mammalia,ARTIODACTYLA,Giraffidae,"",Palaeotragus,"","","",0,"","",genus,"","",4,Palaeotragini
14201588,Animalia,Chordata,Mammalia,ARTIODACTYLA,Giraffidae,"",Palaeotragus,germaini,"","",0,"","",species,"","",4,Palaeotragini
14201589,Animalia,Chordata,Mammalia,ARTIODACTYLA,Giraffidae,"","","","","",0,"","",tribe,"","",4,Sivatheriini
14201590,Animalia,Chordata,Mammalia,ARTIODACTYLA,Giraffidae,"",Sivatherium,hendeyi,"",cf.,0,"","",species,"","",4,Sivatheriini
14201591,Animalia,Chordata,Mammalia,ARTIODACTYLA,Giraffidae,"",Sivatherium,maurusium,"","",0,"","",species,"","",4,Sivatheriini
14201592,Animalia,Chordata,Mammalia,ARTIODACTYLA,Hippopotamidae,"",Hexaprotodon,aethiopicus,"","",0,"","",species,"","",4,
14201593,Animalia,Chordata,Mammalia,ARTIODACTYLA,Hippopotamidae,"",Hexaprotodon,harvardi,"","",0,"","",species,"","",4,
14201594,Animalia,Chordata,Mammalia,ARTIODACTYLA,Hippopotamidae,"",Hexaprotodon,kaisensis,"",cf.,0,"","",species,"","",4,
14201595,Animalia,Chordata,Mammalia,ARTIODACTYLA,Hippopotamidae,"",Hexaprotodon,karumensis,"","",0,"","",species,"","",4,
14201596,Animalia,Chordata,Mammalia,ARTIODACTYLA,Hippopotamidae,"",Hexaprotodon,lothagamensis,"","",0,"","",species,"","",4,
14201597,Animalia,Chordata,Mammalia,ARTIODACTYLA,Hippopotamidae,"",Hexaprotodon,protamphibius,"","",0,"","",species,"","",4,
14201598,Animalia,Chordata,Mammalia,ARTIODACTYLA,Hippopotamidae,"",Hexaprotodon,protamphibius,"",cf.,0,"","",species,"","",4,
14201599,Animalia,Chordata,Mammalia,ARTIODACTYLA,Hippopotamidae,"",Hippopotamus,aethiopicus,"","",0,"","",species,"","",4,
14201600,Animalia,Chordata,Mammalia,ARTIODACTYLA,Hippopotamidae,"",Hippopotamus,gorgops,"","",0,"","",species,"","",4,
14201601,Animalia,Chordata,Mammalia,ARTIODACTYLA,Suidae,"",Cainochoerus,"","","",0,"","",genus,"","",4,
14201602,Animalia,Chordata,Mammalia,ARTIODACTYLA,Suidae,"",Cainochoerus,africanus,"",cf.,0,"","",species,"","",4,
14201603,Animalia,Chordata,Mammalia,ARTIODACTYLA,Suidae,"",Kolpochoerus,"","","",0,"","",genus,"","",4,
14201604,Animalia,Chordata,Mammalia,ARTIODACTYLA,Suidae,"",Kolpochoerus,majus,"","",0,"","",species,"","",4,
14201605,Animalia,Chordata,Mammalia,ARTIODACTYLA,Suidae,"",Metridiochoerus,"","","",0,"","",genus,"","",4,
14201606,Animalia,Chordata,Mammalia,ARTIODACTYLA,Suidae,"",Metridiochoerus,compactus,"","",0,"","",species,"","",4,
14201607,Animalia,Chordata,Mammalia,ARTIODACTYLA,Suidae,"",Metridiochoerus,hopwoodi,"","",0,"","",species,"","",4,
14201608,Animalia,Chordata,Mammalia,ARTIODACTYLA,Suidae,"",Notochoerus,"","","",0,"","",genus,"","",4,Nyanzachoerini
14201609,Animalia,Chordata,Mammalia,ARTIODACTYLA,Suidae,"","","","","",0,"","",tribe,"","",4,Nyanzachoerini
14201610,Animalia,Chordata,Mammalia,ARTIODACTYLA,Suidae,"",Nyanzachoerus,"","","",0,"","",genus,"","",4,Nyanzachoerini
14201611,Animalia,Chordata,Mammalia,ARTIODACTYLA,Suidae,"","","","","",0,"","",tribe,"","",4,Kubanochoerini
14201612,Animalia,Chordata,Mammalia,ARTIODACTYLA,Suidae,"",Kubanochoerus,"","","",0,"","",genus,"","",4,Kubanochoerini
14201613,Animalia,Chordata,Mammalia,ARTIODACTYLA,Suidae,"",Kubanochoerus,"","",cf.,0,"","",genus,"","",4,Kubanochoerini
14201614,Animalia,Chordata,Mammalia,ARTIODACTYLA,Suidae,"",Notochoerus,jaejeri,"","",0,"","",species,"","",4,Nyanzachoerini
14201615,Animalia,Chordata,Mammalia,ARTIODACTYLA,Suidae,"",Notochoerus,euilus,"",cf.,0,"","",species,"","",4,Nyanzachoerini
14201616,Animalia,Chordata,Mammalia,ARTIODACTYLA,Suidae,"",Notochoerus,scotti,"","",0,"","",species,"","",4,Nyanzachoerini
14201617,Animalia,Chordata,Mammalia,ARTIODACTYLA,Suidae,"",Nyanzachoerus,australis,"",cf.,0,"","",species,"","",4,Nyanzachoerini
14201618,Animalia,Chordata,Mammalia,ARTIODACTYLA,Suidae,"",Nyanzachoerus,devauxi,"","",0,"","",species,"","",4,Nyanzachoerini
14201619,Animalia,Chordata,Mammalia,ARTIODACTYLA,Suidae,"",Nyanzachoerus,jaejeri,"","",0,"","",species,"","",4,Nyanzachoerini
14201620,Animalia,Chordata,Mammalia,ARTIODACTYLA,Suidae,"",Nyanzachoerus,pattersoni,"","",0,"","",species,"","",4,Nyanzachoerini
14201621,Animalia,Chordata,Mammalia,ARTIODACTYLA,Suidae,"",Nyanzachoerus,"syrticus tulotos","","",0,"","",subspecies,"","",4,Nyanzachoerini
14201622,Animalia,Chordata,Mammalia,ARTIODACTYLA,Suidae,"",Nyanzachoerus,syrticus,"","",0,"","",species,"","",4,Nyanzachoerini
14201623,Animalia,Chordata,Mammalia,ARTIODACTYLA,Suidae,"",Potamochoerus,porcus,"",cf.,1,"","",species,"","",4,Potamochoerini
14201624,Animalia,Chordata,Mammalia,PROBOSCIDEA,Elephantidae,"","","","","",1,"","",family,"","",4,
14201625,Animalia,Chordata,Mammalia,PHOLIDOTA,Manidae,"","","","","",1,"","",family,"","",4,
14201626,Animalia,Chordata,Mammalia,CARNIVORA,Viverridae,"","","","","",1,"","",family,"","",4,
14201627,Animalia,Chordata,Mammalia,CARNIVORA,Hyaenidae,"","","","","",1,"","",family,"","",4,
14201628,Animalia,Chordata,Mammalia,CARNIVORA,Canidae,"","","","","",1,"","",family,"","",4,
14201629,Animalia,Chordata,Mammalia,RODENTIA,Thryonomyidae,"","","","","",1,"","",family,"","",4,
14201630,Animalia,Chordata,Mammalia,RODENTIA,Sciuridae,"","","","","",1,"","",family,"","",4,
14201631,Animalia,Chordata,Mammalia,RODENTIA,Hystricidae,"","","","","",1,"","",family,"","",4,
14201632,Animalia,Chordata,Mammalia,RODENTIA,Echimyidae,"","","","","",1,"","",family,"","",4,
14201633,Animalia,Chordata,Mammalia,RODENTIA,Dasyproctidae,"","","","","",1,"","",family,"","",4,
14201634,Animalia,Chordata,Mammalia,RODENTIA,Anomaluridae,"","","","","",1,"","",family,"","",4,
14201635,Animalia,Chordata,Mammalia,PILOSA,Megalonychidae,"","","","","",0,"","",family,"","",4,
14201636,Animalia,Chordata,Mammalia,DIDELPHIMORPHIA,Didelphidae,"","","","","",1,"","",family,"","",4,
14201637,Animalia,Chordata,Mammalia,CINGULATA,Dasypodidae,"","","","","",1,"","",family,"","",4,
14201638,Animalia,Chordata,Mammalia,CARNIVORA,Amphicyonidae,"","","","","",0,"","",family,"","",4,
14201639,Animalia,Chordata,Mammalia,CARNIVORA,Amphicyonidae,"","","sp. A","","",0,"","",species,"","",4,
14201640,Animalia,Chordata,Mammalia,CARNIVORA,Amphicyonidae,"","","sp. B","","",0,"","",species,"","",4,
